id,text,createdAt,updatedAt,PostId,CommenterId,AuthorId,norm_text,labels,scores
1011,"Yikes! Good to know, thanks for linking this",2020-09-06 01:22:46.794000+00:00,2020-09-06 01:22:46.810000+00:00,756.0,2679.0,2679,Yikes Good to know thanks for linking this,positive,0.9846585392951965
1012,"The pandemic caused a major economic crisis, there's no way we'll recover in a few months",2020-09-06 01:24:43.406000+00:00,2020-09-06 01:24:43.415000+00:00,776.0,2679.0,2679,The pandemic caused a major economic crisis theres no way well recover in a few months,negative,0.6334210634231567
1013,Totally agree,2020-09-06 01:25:54.949000+00:00,2020-09-06 01:25:54.964000+00:00,132.0,2559.0,2559,Totally agree,positive,0.9659916758537292
1014,We need to band together and help everyone!,2020-09-06 01:26:32.190000+00:00,2020-09-06 01:26:32.200000+00:00,746.0,2679.0,2679,We need to band together and help everyone,positive,0.7697998881340027
1015,Think wind turbines not nuclear!,2020-09-06 01:27:03.547000+00:00,2020-09-06 01:27:03.556000+00:00,833.0,2560.0,2560,Think wind turbines not nuclear,negative,0.8863978385925293
1016,interesting read,2020-09-06 01:27:40.318000+00:00,2020-09-06 01:27:40.327000+00:00,838.0,2560.0,2560,interesting read,positive,0.9944816827774048
1017,Not safe!,2020-09-06 01:28:55.084000+00:00,2020-09-06 01:28:55.093000+00:00,701.0,2560.0,2560,Not safe,positive,0.9094576835632324
1018,I wouldn't exactly call China the runner-up in the power game...,2020-09-06 01:28:57.018000+00:00,2020-09-06 01:28:57.029000+00:00,655.0,2679.0,2679,I wouldnt exactly call China the runnerup in the power game,negative,0.9102789759635925
1019,Sad times,2020-09-06 01:29:41.074000+00:00,2020-09-06 01:29:41.087000+00:00,776.0,2560.0,2560,Sad times,negative,0.941796064376831
1020,As a country we have failed on multiple levels. Trump has failed in his duties and needs to step down!,2020-09-06 01:30:28.413000+00:00,2020-09-06 01:30:28.423000+00:00,652.0,2679.0,2679,As a country we have failed on multiple levels Trump has failed in his duties and needs to step down,negative,0.9913012981414795
1021,"Yes, lets turn to alternative energy not nuclear!",2020-09-06 01:30:29.507000+00:00,2020-09-06 01:30:29.514000+00:00,715.0,2560.0,2560,Yes lets turn to alternative energy not nuclear,positive,0.9082610011100769
1022,We must take care of ourselves first then may be able to help others!,2020-09-06 01:31:13.358000+00:00,2020-09-06 01:31:13.367000+00:00,780.0,2560.0,2560,We must take care of ourselves first then may be able to help others,positive,0.9372336268424988
1023,"Yes, so much needs to be done in America first",2020-09-06 01:33:32.547000+00:00,2020-09-06 01:33:32.556000+00:00,753.0,2560.0,2560,Yes so much needs to be done in America first,negative,0.9824156165122986
1024,Good read,2020-09-06 01:34:17.754000+00:00,2020-09-06 01:34:17.762000+00:00,779.0,2560.0,2560,Good read,positive,0.9858049154281616
1025,Vote!,2020-09-06 01:35:30.692000+00:00,2020-09-06 01:35:30.700000+00:00,719.0,2560.0,2560,Vote,positive,0.604205846786499
1026,Must be well to help others,2020-09-06 01:36:04.692000+00:00,2020-09-06 01:36:05.637000+00:00,746.0,2560.0,2560,Must be well to help others,positive,0.9875416159629822
1027,It didn't have to be this way......,2020-09-06 02:01:26.877000+00:00,2020-09-06 02:01:26.889000+00:00,719.0,2456.0,2456,It didnt have to be this way,negative,0.9350966811180115
1028,There will probably be a second wave in the winter. I'm going to hide in my toilet paper fort.,2020-09-06 02:08:12.009000+00:00,2020-09-06 02:08:12.017000+00:00,725.0,2456.0,2456,There will probably be a second wave in the winter Im going to hide in my toilet paper fort,negative,0.9668288826942444
1029,"It is definitely worrisome, for sure.  I do hope things get better and that this period of uncertainty will end, but I worry that it won't be til sometime next year.",2020-09-06 02:15:36.638000+00:00,2020-09-06 02:15:36.647000+00:00,776.0,2667.0,2667,It is definitely worrisome for sure I do hope things get better and that this period of uncertainty will end but I worry that it wont be til sometime next year,positive,0.5271756052970886
1030,I'm wondering what will happen when flu season starts and people are getting BOTH diseases!,2020-09-06 02:16:27.621000+00:00,2020-09-06 02:16:27.629000+00:00,131.0,2456.0,2456,Im wondering what will happen when flu season starts and people are getting BOTH diseases,negative,0.7763532996177673
1031,Your freedom ends where my lungs begin!,2020-09-06 02:18:47.113000+00:00,2020-09-06 02:18:48.805000+00:00,654.0,2456.0,2456,Your freedom ends where my lungs begin,negative,0.9508613348007202
1032,"Our leaders can't even think beyond their egos, let alone beyond our borders!",2020-09-06 02:21:49.955000+00:00,2020-09-06 02:21:49.963000+00:00,746.0,2456.0,2456,Our leaders cant even think beyond their egos let alone beyond our borders,negative,0.9755825996398926
1033,Why??,2020-09-06 02:22:45.388000+00:00,2020-09-06 02:22:45.395000+00:00,816.0,2457.0,2457,Why,negative,0.9960997104644775
1034,I don't know but I think I'd rather not own any stocks right now.,2020-09-06 02:24:07.829000+00:00,2020-09-06 02:24:07.836000+00:00,576.0,2457.0,2457,I dont know but I think Id rather not own any stocks right now,negative,0.9897770285606384
1035,This is so inspirational! We have been me too first for too long under the me first president!,2020-09-06 02:28:55.783000+00:00,2020-09-06 02:28:55.798000+00:00,780.0,2704.0,2704,This is so inspirational We have been me too first for too long under the me first president,negative,0.9822487831115723
1036,"@Raven, letting people die is not the right way to reach herd immunity!",2020-09-06 02:33:13.549000+00:00,2020-09-06 02:33:13.558000+00:00,719.0,2704.0,2704,Raven letting people die is not the right way to reach herd immunity,negative,0.686236560344696
1037,Amen! What happened to a government FOR THE PEOPLE? Not just letting them die.,2020-09-06 02:40:47.475000+00:00,2020-09-06 02:40:47.485000+00:00,717.0,2704.0,2704,Amen What happened to a government FOR THE PEOPLE Not just letting them die,negative,0.8858712315559387
1038,Yes America needs to be an active player overseas!,2020-09-06 02:40:56.063000+00:00,2020-09-06 02:40:56.070000+00:00,746.0,2654.0,2654,Yes America needs to be an active player overseas,negative,0.7855520844459534
1039,This is why America needs to be active overseas and can't focus on nationalism like Trump advocates. ,2020-09-06 02:42:38.718000+00:00,2020-09-06 02:42:38.726000+00:00,655.0,2654.0,2654,This is why America needs to be active overseas and cant focus on nationalism like Trump advocates ,negative,0.8889358043670654
1040,@jack_9559 I disagree America is already great we need to spread our influence!,2020-09-06 02:43:51.669000+00:00,2020-09-06 02:43:51.677000+00:00,780.0,2654.0,2654,jack I disagree America is already great we need to spread our influence,negative,0.5780590772628784
1041,Modern commercial buildings stand up completely to hurricanes. Buildings design to withstand hurricanes are even stronger. This is #fakenews,2020-09-06 02:44:02.838000+00:00,2020-09-06 02:44:02.845000+00:00,701.0,2704.0,2704,Modern commercial buildings stand up completely to hurricanes Buildings design to withstand hurricanes are even stronger This is fakenews,negative,0.5518971085548401
1042,I appreciate all the comments and I agree! GMOs can't be trusted!!,2020-09-06 02:44:49.194000+00:00,2020-09-06 02:44:49.203000+00:00,630.0,2654.0,2654,I appreciate all the comments and I agree GMOs cant be trusted,positive,0.9311132431030273
1043,Our country does not need radical fixing. We need to help others and can't be pulling out of global accords like the Paris accord. ,2020-09-06 02:45:47.480000+00:00,2020-09-06 02:45:47.489000+00:00,629.0,2654.0,2654,Our country does not need radical fixing We need to help others and cant be pulling out of global accords like the Paris accord ,negative,0.7825736403465271
1044,We need some people in the office who are looking out for the people.,2020-09-06 02:46:41.292000+00:00,2020-09-06 02:46:41.300000+00:00,719.0,2702.0,2702,We need some people in the office who are looking out for the people,positive,0.5691065192222595
1045,GMOs can not be trusted. We must ban them from shelves! Thanks for sharing. ,2020-09-06 02:47:08.028000+00:00,2020-09-06 02:47:08.041000+00:00,756.0,2654.0,2654,GMOs can not be trusted We must ban them from shelves Thanks for sharing ,negative,0.7719348669052124
1046,The government needs to be honest with their people regarding the situation at hand so that we as citizens can make informed decisions to protect ourselves.,2020-09-06 02:48:48.193000+00:00,2020-09-06 02:48:51.773000+00:00,717.0,2702.0,2702,The government needs to be honest with their people regarding the situation at hand so that we as citizens can make informed decisions to protect ourselves,positive,0.602383017539978
1047,Only the US and South America in such dire straits. SMH,2020-09-06 02:50:47.076000+00:00,2020-09-06 02:50:47.092000+00:00,725.0,2704.0,2704,Only the US and South America in such dire straits SMH,negative,0.5108617544174194
1048,There is more than enough on this planet to take care of everyone in the world. We need to take care of each other.,2020-09-06 02:53:41.541000+00:00,2020-09-06 02:53:41.549000+00:00,780.0,2702.0,2702,There is more than enough on this planet to take care of everyone in the world We need to take care of each other,positive,0.5573200583457947
1049,And how many genes are different between any parent and child?,2020-09-06 02:57:02.148000+00:00,2020-09-06 02:57:02.168000+00:00,697.0,2704.0,2704,And how many genes are different between any parent and child,negative,0.561589777469635
1050,"I wake up everyday hoping this virus will be taken seriously and handled appropriately on a national level, I've accepted it's not going to happen. ",2020-09-06 02:57:41.293000+00:00,2020-09-06 02:57:41.308000+00:00,592.0,2701.0,2701,I wake up everyday hoping this virus will be taken seriously and handled appropriately on a national level Ive accepted its not going to happen ,positive,0.5604698657989502
1051,There is still hope. We need to get the right people in the office to dig us out of this hole. ,2020-09-06 02:57:51.061000+00:00,2020-09-06 02:57:51.069000+00:00,725.0,2702.0,2702,There is still hope We need to get the right people in the office to dig us out of this hole ,negative,0.7048941850662231
1052,what's the point of eating fruits and vegetables to stay healthy when they are devoid of nutrients? I choose organic non-GMO any day.,2020-09-06 03:01:01.983000+00:00,2020-09-06 03:01:01.998000+00:00,756.0,2702.0,2702,whats the point of eating fruits and vegetables to stay healthy when they are devoid of nutrients I choose organic nonGMO any day,negative,0.9697845578193665
1053,"The economy is the priority in the U.S., nothing will be done to stop the spread under current leadership. ",2020-09-06 03:02:00.522000+00:00,2020-09-06 03:02:00.529000+00:00,717.0,2701.0,2701,The economy is the priority in the US nothing will be done to stop the spread under current leadership ,negative,0.8412511944770813
1054,"As much as I want COVID to go away, I can't stand wearing these masks. It's just so hard to breathe as the airflow is restricted significantly when I have these things on my face.",2020-09-06 03:04:10.037000+00:00,2020-09-06 03:04:10.048000+00:00,783.0,2702.0,2702,As much as I want COVID to go away I cant stand wearing these masks Its just so hard to breathe as the airflow is restricted significantly when I have these things on my face,negative,0.6163434982299805
